"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"美元/泰銖","30.1100","0.9500","3.26","5:52"
"美元/新元","1.4545","0.0026","0.18","5:52"
"美元/馬來幣","3.3400","0.0000","0.00","2:54"
"美元/印尼盾","9405.0000","0.0000","0.00","2:54"
"美元/印度盧比","39.4500","0.0000","0.00","12/24"
"澳幣/美元","0.8710","-0.0006","-0.07","5:52"
"紐幣/美元","0.7660","-0.0009","-0.12","5:52"
"美元/巴西幣","1.7890","-0.0010","-0.06","2:45"
"美元/墨披索","10.8150","0.0038","0.04","5:52"
"美元/加幣","0.9854","0.0016","0.16","5:52"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"新興市場","1237.90","0.02","-0.34","2.74","35.64"
"新興亞洲","509.75","0.14","-1.34","-0.70","37.23"
"新興東歐","381.74","-0.42","3.08","13.06","23.37"
"新興拉美","4372.77","0.00","0.54","5.63","45.97"
"中國","85.88","-0.01","-3.37","-2.67","64.96"
"印度","650.13","0.00","4.48","19.71","66.43"
"俄羅斯","1542.02","-0.55","4.89","17.70","23.33"
"巴西","3807.54","0.00","1.14","10.99","72.64"
"台灣","282.54","0.25","-5.17","-11.25","1.32"
"韓國","442.97","0.00","-0.33","-3.43","31.57"
"泰國","262.02","4.43","0.13","3.46","38.13"
"馬來西亞","396.86","0.00","2.98","8.28","37.49"
"印尼","653.41","0.00","-2.45","13.27","45.43"
"菲律賓","353.04","0.00","0.96","4.32","34.13"
"土耳其","742.03","-0.34","1.66","4.52","67.99"
"捷克","795.58","0.00","-1.77","10.28","45.58"
"匈牙利","1105.06","0.00","-1.71","-8.83","10.17"
"波蘭","1485.63","0.00","-2.98","0.67","21.44"
"以色列","265.56","0.25","4.75","5.83","36.62"
"埃及","1265.69","-0.37","8.50","22.19","52.64"
"墨西哥","6082.23","0.00","0.41","-1.78","10.92"
"阿根廷","2915.86","0.00","-4.96","-11.21","-5.45"

